rating,sentimen,topic,topic_label,topic_conf,review_text
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.4459203438023241,semoga menjadi lebih baik dan jalur pendataan yg efektif
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5918152677553582,"belum sempurna ,masih diarahkan ke playstore ,data belum bisa masuk"
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249068302107208,"setiap mau ngedata, loding terus 🤦‍♀️🤦‍♀️🤦‍♀️"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,ram 4 kebawah ngeload aja.
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6196441992533912,pekerja yang bertanggung jawab
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8746596487659118,sudah diperbarui tapi di bisa di buka padahal sudah versi terbaru
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.7412448391723515,lebih mempermudah cara kerja
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,4 star dulu
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7740193697081805,masih selalu di arahkan ke play store padahal sudah update.
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6216740849851581,"setelah di update maka aplikasi ini lebih lancar ,lebih cepat untuk simpan datanya . ... semoga lancar selalu"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249839053974764,kenapa ini muter terus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7383097414933967,aplikasi selalu update
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.812492760295192,smoga lancar jaya
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8721686785073863,"setelah di uninstall lalu di install lagi mesti di hapus dulu cache nya baru bisa login dengan baik. dari batang kabung ganting, kota padang"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.41976244158551324,wahhh sangat sangat ketar ketir...di jatah wkt 1 bulan aplikasi nya muter2 kdg eror🤭🤭😀
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,baguss
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6156978784145712,SDH mulai baik aplikasi ini
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8076203816129744,tidak bisa dibuka aplikasinya
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7382602029110621,"masih dalam tahap belajar,agak kurang ngerti juga dengan aplikasi ini"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,banyak trouble
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.5606440106557886,aplikasi yg bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249951829036297,mudah
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.4889235252534289,mau masuk nya susah aplikasi ini di arahkan ke playstor terus saat masuk
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249724692200037,sering gangguan
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.4983585987916838,Masih ada beberapa hp yg belum bisa masuk ke Siga
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.3937603957182563,aplikasinya agak susah kurang lancar koneksi updatenya
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6584838387274269,belum sempurna tiap X buka aplikasi nya tiap X di suruh pembaruan aplikasinya
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8748978651173729,"susah log in,selalu di arahkan ke PlayStore"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7474901392495623,"knpa aplikasinya sering erorr, sedangkan kita di kejar target untuk memyelesaikan tugas"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.4168114976925349,sangat bagus tapi susah diupdate
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.7337779260983605,Alhamdulillah sudah terinstal dan lancar
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6098932016517532,lebih cepat
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8440142458645818,aplikasi verval masih belum sempurna untuk di gunakan masih eror
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.8124892106795523,semoga seterusnya bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7467077862582615,"aneh di sini versi 4.0.2 dah di dwonload tetep versi 4.0.0,,,"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249719607866434,"masih kembali ke play store,,gimana ini,,masih hese,,"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249938474360177,semoga selalu lancaar
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5390166149078638,muter trus tolong
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8471025216948644,kenapa tidak bisa kebuka aplikasi ini stelah kita install
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,luar biasa
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7383038475302331,Muter terus aplikasinya
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249839053974764,muter terus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,lebih optimal
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8492993759199374,aplikasi sulit untuk diunduh
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6232454760625369,susah
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,cukup
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8124759034403916,sangat mudah di pahami
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249563288410557,puas
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249529855406788,"masih sering error,,"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,👍
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.5222021278264457,Semoga bermanfaat dengan adanya aplikasi SIGA MOBIL ini
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,lebih muda
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249687153096987,pendampingan lebih baik
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249797873669293,good
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,semakin ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.7361491660498112,"bagus, cepat vdimengerti"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249951829036297,"baik mudah "" ini yg baru udah pasti"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,apik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,sring apdate
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8053656344104786,sangat bagus dan mudah dipahami trima kasih
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8692477903662705,vivo y 16 menyala HP ku ga biasa masuk apk?
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,tidak efektif
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8925257008268586,"udah mencoba login tpi disuruh update terus, terserahlah kesabaran ku sudah habis"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8124853765673563,terus aja diarahin ke play store.
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249797873669293,good
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8086147974684422,susah masuk
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,luar biasa
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8481091584785575,"tolong segera benahi aplikasi ini, sangat menghambat pekerjaan"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,menarik
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249310928576224,belum stabil
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.45748583640339424,Aplikasi sudah di update semoga tidak eror terus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.4841934194633157,"aplikasi nya lumayan buat di hp saya, no lemot. loading nya cpt"
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.4773200921850107,selalu di arahkan ke play store...tp Alhamdulillah data tetep tdk hilang
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.5606440106557886,aplikasi bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8082879797835943,"selalu diarahkan ke PlayStore, pdhl udh update ke versi terbaru.... menghambat pekerjaan ini namanyaaaaaaa"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.40667635359586546,pada waktu pendataan sering susah sinyal
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.47295553306172167,kadang masih suka susah untuk simpan data
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5428929432584054,dari awal dipakai sama kader kadang bisa kadang eror kebanyakan erornya sehingga banyak kader yg mengeluh sedangkan dateline td beribah
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5587186646347492,baru mau coba semoga membantu
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249592048222177,blm sempurana sllu d arah kan ke playstre
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249745832552833,lemot
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap bro
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.621282800462622,jaringannya terlalu sering diupdate
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6339270897958194,kadang data yg mau dimasukan liading
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7499867680695669,setiap buka selalu di arah kan ke playstor..
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249797873669293,Very good
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,cukup membantu kegiatan
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sungguh bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9225095255958967,"punya saya enggak bisa login, muter2 aj. bolak balik suruh ke playstore gitu terus. gimana mau beres ngedata verval klo gitu terus. tolong diperbaiki lagi!"
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8007070227000104,kenapa selalu ganti aplikasi sih
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8563338288571649,"setiap membuka siga mobile,selalu dan selalu kembali ke play store untuk update, walaupun udah di update berkali-kali,tetap saja di arakan untuk ke play store"
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249488453021071,belum sempurna masih balik lagi ke plestor
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6861686975529491,"ketika saya mau masuk..tp selalu ada notifikasi pembaharuan dan kemudian diarahkan ke Playstore, ternyata di Playstore tidak ada pembaharuan..dan selalu seperti itu...jika ingin masuk ke aplikasi...tolong dong diperbaiki aplikasinya..."
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.7485086165777425,semoga ga eror aja
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.8737805600221341,semoga kedepannya lancar tanpa kendala
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249724692200037,gangguan terus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,okey
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249940438011581,gak bisa di update
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.46323512809686335,aplikasi mudah di operasikan terapi sering eror diarahkan ke playstore tpi gk bisa diunduh laporan pndampingan jdi sering trtunda 🤣😂🫠🤭
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7302049704022796,masih d arah kan k play store
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,baagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249951829036297,lebih mudah lagi
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus 👍
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8498880323391651,"Padahal udah di perbarui tapi masih ngk bisa di buka, di suruh perbarui lagi"
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8995063353838905,ayo semangat aplikasi tak kasih bintang 5 biar bisa support kader ya
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7729401453305879,aplikasi siga mobile gk bisa di buka sama sekali
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6184010479347437,ga bisa masuk
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,𝘵𝘪𝘥𝘢𝘬 𝘮𝘦𝘮𝘶𝘥𝘢𝘩𝘬𝘢𝘯 𝘮𝘢𝘭𝘢𝘩 𝘮𝘦𝘯𝘺𝘶𝘴𝘢𝘩𝘬𝘢𝘯 𝘱𝘦𝘯𝘥𝘢𝘵𝘢𝘢𝘯. 𝘴𝘦𝘳𝘪𝘯𝘨 𝘦𝘳𝘳𝘰𝘳 😄
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,sgt baik untuk pengetahuan masyarakat yg membutuhkn info
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.606877362359429,knp siga mobile saya gk bisa di buka cma muter aj
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6184010479347437,jelek ga bisa masuk
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.8230561078573758,aduuh kok gak bisa simpen data yah sering eror mohon diperbaiki lagi sistem nya
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,baguuusss
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6195847676408808,rating nya tambah tinggi
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7493830844623852,sangat menambah ilmu
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.39263339512547446,"datanya tidak bisa nyimpan dan selalu error terus mohon kerja samanya diperbarui lagi,biar yg daftar cepat selesai"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249965978635259,gak bisa di buka walaupun sudah diperbaharuin
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249940438011581,keluar terus di update
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6249110360035386,ada yg tidak d mengerti terdapat merah tua dan merah muda
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.3312444005252872,"belum sempurna , selalu d arahkan k playstore tetapi tetap balik lagi , pas simpan data err .. mau semangat qt kerjakan tp bagaimana ini aplikasi nya masih belum siap betul ? saran saya betulkan dlu supaya qt dalam pengerjaan nya mudah dn lebih semangat lagi .."
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8420557898484178,knapa ya..klau pas masukin data tau2 bali ke notifikasi ada perbaharuan apl..pdhl udah aq update..balik gtu..lgi
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.842979125796768,baik satu aplikasi menjadi 2 fungsi ttp cepat eror sampai sekarang TDK BS dipakai
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7456621990090017,kenapa minta pembaharuan terus yaaa
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,sangat baik
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.5473440464713346,"pak/bu tolong ini bagaimana mau buat sertifikat layak nikah jika tidak bisa menyimpan data, sudah di ulang berkali-kali peringatannya gagal terus"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.9096200504564137,terkadang tidak bisa menyimpan data . kadang bagus .kadang eror.
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.841992825229053,Perlu di Perbaiki sistemnya sering eror dan eror
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.4167356039382817,ok bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6851303726985875,siga membantu pendataan keluarga
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus.
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,tdk bisa juga...
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8024167148961334,aplikasi masih kurang sempurna sering eror
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,lama lodingNya terlalu banyak durasi yg terbuang
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5481078298895237,aplikasi ny bagus sekali
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6499878484356207,semoga selalu lancar setiap membuka apl8kasi ini
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.4169044994277444,bagus cuma haru kembali login
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.679781799484442,mohon untuk diperbaiki secepatnya agar bisa kami gunakan untuk mendata
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.812492760295192,semoga semakin lancar
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.6511797626281838,"setiap buka baduta ngga bisa di arahkan ke ples tor, tapi sudah buka masih tetep aja sama ,"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8111156733809027,tugas pendamping TPK
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.5714730011902585,sinyal mohon tetap baik agar verval nya berjalan dgn baik
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.3787183066652071,"Dear developer, ada hal penting mengenai new siga web, setelah inputing data ternyata nggak bisa diupload sebab ada error kode 500 mohon perbaiki ya... jangan lupa ngopi☕ *sruputtt* ahhh mantap hehe"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.812492760295192,semoga saat digunakan lancar selalu
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7495694001604641,walaupun masih lelet tp lumayan lah..
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,Bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,sangat bagus
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.8331544739123194,coba ini teh gimna sih setiap mau di pke sllu eror terus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.7826341197181022,Aplikasi sudah bagus tapi masih banyak kendala semoga ke depannya lebih baik lagi dalam memberikan informasi ke masyarakat
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249898370093896,mantap
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.621282800462622,tergantung jaringan
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5969157788597373,"elsimil tetap, data tetap tersimpan jd bisa membedakan mana yg sudah didata sama yg belum didata, terimakasih"
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.5624157658625262,sangat baik mudah2an bisa berjalan dengan lancar
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6242621842661843,untuk kegiatan pendataan
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5516321175224148,"kenapa di hpq tidak bisa masuk y!dan selalu keluar bacaan data diperbarui, sedangkan pakek hp lain bisa? adakah yg seperti itu?"
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus dan lebih simpel👍😁
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8472904278042555,aplikasinya tidak bisa dibuka?? padahal sudah di update
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8656217035827042,pendampingan kpd sasaran menjadikan pengalaman yg menyenangkan sekaligus belajar menambah ilmu
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.9415489790980819,"lagi2 pemerintah bikin aplikasi sampah, mau login gabisa, suruh update versi, padahal di playstore tidak ada versi baru, alasan update, padahal emang aplikasi cacat,haruskah saya mengadu pada Tuhan YME"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,semakin oke aja
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.5383591064952594,"lama ini penggunaan nya harus berulang"" terus pembaruan nya sudah di klik pas di buka masih kembali lagi aja harus pembaruan lagi hadeh...... jadi bikin lemot kerjaan"
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.5842339398537695,kerja akan lebih mudah seandainya aplikasi tidak bermasalah
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.812385664900697,sangat memudahkan dalam mendata
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249821009990936,oke baik
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,Bagus
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.7016561009252772,aplikasi y bagus
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.8080875674312368,dah berulang ulang tetap gagal
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.805802248789291,Aplikasi sangat membantu
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.5618224514745233,bagus bngt
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.5536200072647223,data tersimpan lebih praktis
4,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus anti ribet
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.4947691651179632,"aplikasinya masih blm stabil, susah nyimpen datanya"
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.7499825597631624,tidak muncul fitur pilihan update
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249980353540511,baik
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249940268907236,ok
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.7360329334920892,sangat bagus sesuai dgn yg di perlukan
4,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.25,bagis
5,positif,0,Penggunaan Dasar Aplikasi (Cukup Berfungsi),0.6249723917450882,siga mobele mas aGus supar sayed ❤️
5,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8076191976944541,Aplikasi tidak bisa di buka
5,positif,3,Kelancaran Proses & Penyimpanan Data,0.6249988187526485,bagus
4,positif,1,Pengalaman Campuran Pasca Pembaruan,0.8051433557142084,belum bisa membuka nya
5,positif,2,Manfaat Aplikasi untuk Dukungan Kader & Pendataan,0.6249956262193624,membantu sekali
